"1303.4645","Hui Zhang","Hui Zhang and Wotao Yin","Gradient methods for convex minimization: better rates under weaker
  conditions","20 pages, 4 figures, typos are corrected, Theorem 2 is new",,,"UCLA CAM Reports 13-17","math.OC cs.IT math.IT math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The convergence behavior of gradient methods for minimizing convex
differentiable functions is one of the core questions in convex optimization.
This paper shows that their well-known complexities can be achieved under
conditions weaker than the commonly accepted ones. We relax the common gradient
Lipschitz-continuity condition and strong convexity condition to ones that hold
only over certain line segments. Specifically, we establish complexities
$O(\frac{R}{\epsilon})$ and $O(\sqrt{\frac{R}{\epsilon}})$ for the ordinary and
accelerate gradient methods, respectively, assuming that $\nabla f$ is
Lipschitz continuous with constant $R$ over the line segment joining $x$ and
$x-\frac{1}{R}\nabla f$ for each $x\in\dom f$. Then we improve them to
$O(\frac{R}{\nu}\log(\frac{1}{\epsilon}))$ and
$O(\sqrt{\frac{R}{\nu}}\log(\frac{1}{\epsilon}))$ for function $f$ that also
satisfies the secant inequality $\ < \nabla f(x), x- x^*\ > \ge \nu\|x-x^*\|^2$
for each $x\in \dom f$ and its projection $x^*$ to the minimizer set of $f$.
The secant condition is also shown to be necessary for the geometric decay of
solution error. Not only are the relaxed conditions met by more functions, the
restrictions give smaller $R$ and larger $\nu$ than they are without the
restrictions and thus lead to better complexity bounds. We apply these results
to sparse optimization and demonstrate a faster algorithm.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:03:17 GMT""},{""version"":""v2"",""created"":""Sun, 8 Sep 2013 01:17:22 GMT""}]","2013-09-10"
"1303.4812","Joseph Rabinoff","Omid Amini and Matthew Baker and Erwan Brugall\'e and Joseph Rabinoff","Lifting harmonic morphisms I: metrized complexes and Berkovich skeleta","52 pages, 3 figures. The previous version of this arXiv post has been
  split into two parts; the second part is arXiv:1404.3390",,,,"math.AG math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let K be an algebraically closed, complete non-Archimedean field. The purpose
of this paper is to carefully study the extent to which finite morphisms of
algebraic K-curves are controlled by certain combinatorial objects, called
skeleta. A skeleton is a metric graph embedded in the Berkovich analytification
of X. A skeleton has the natural structure of a metrized complex of curves. We
prove that a finite morphism of K-curves gives rise to a finite harmonic
morphism of a suitable choice of skeleta. We use this to give analytic proofs
of stronger ""skeletonized"" versions of some foundational results
ofLiu-Lorenzini, Coleman, and Liu on simultaneous semistable reduction of
curves. We then consider the inverse problem of lifting finite harmonic
morphisms of metrized complexes to morphisms of curves over K. We prove that
every tamely ramified finite harmonic morphism of \Lambda-metrized complexes of
k-curves lifts to a finite morphism of K-curves. If in addition the
ramification points are marked, we obtain a complete classification of all such
lifts along with their automorphisms. This generalizes and provides new
analytic proofs of earlier results of Sa\""idi and Wewers. As an application, we
discuss the relationship between harmonic morphisms of metric graphs and
induced maps between component groups of N\'eron models, providing a negative
answer to a question of Ribet motivated by number theory.
  This article is the first in a series of two. The second article contains
several applications of our lifting results to questions about lifting
morphisms of tropical curves.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:12:53 GMT""},{""version"":""v2"",""created"":""Tue, 25 Jun 2013 18:38:27 GMT""},{""version"":""v3"",""created"":""Tue, 15 Apr 2014 02:13:17 GMT""}]","2014-04-16"
"1303.4813","Brian Simanek","Brian Simanek","Ratio Asymptotics, Hessenberg Matrices, and Weak Asymptotic Measures","23 pages","Int. Math. Res. Not. IMRN 2014, no. 24",,,"math.CA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss the relationship between ratio asymptotics for general orthogonal
polynomials and the asymptotics of the associated Bergman shift operator. More
specifically, we consider the case in which a measure is supported on an
infinite compact subset of the complex plane. We show that there is a
straightforward connection between the corresponding orthonormal polynomials
exhibiting ratio asymptotics and the corresponding Bergman shift operator being
asymptotically Toeplitz. We also discuss a connection to the weak asymptotics
of the measures derived from the orthonormal polynomials.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:22:46 GMT""}]","2021-08-11"
"1303.4814","Jaydip Sen","Jaydip Sen","Security and Privacy Issues in Cloud Computing","42 pages, 2 Figures, and 5 Tables. The book chapter is accepted for
  publication and is expected to be published in the second half of 2013","Book Chapter in the book: Architectures and Protocols for Secure
  Information Technology Infrastructures, Editors: Antonio Ruiz Mart\'inez,
  Fernando Pere\~n\'iguez Garc\'ia, Rafael Marin-L\'opez, IGI Global, 2014","10.4018/978-1-4666-4514-1.ch001",,"cs.CR cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Cloud computing transforms the way information technology (IT) is consumed
and managed, promising improved cost efficiencies, accelerated innovation,
faster time-to-market, and the ability to scale applications on demand
(Leighton, 2009). According to Gartner, while the hype grew exponentially
during 2008 and continued since, it is clear that there is a major shift
towards the cloud computing model and that the benefits may be substantial
(Gartner Hype-Cycle, 2012). However, as the shape of the cloud computing is
emerging and developing rapidly both conceptually and in reality, the
legal/contractual, economic, service quality, interoperability, security and
privacy issues still pose significant challenges. In this chapter, we describe
various service and deployment models of cloud computing and identify major
challenges. In particular, we discuss three critical challenges: regulatory,
security and privacy issues in cloud computing. Some solutions to mitigate
these challenges are also proposed along with a brief presentation on the
future trends in cloud computing deployment.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:24:14 GMT""}]","2021-09-03"
"1303.4815","Yao Yao","Yao Yao, Jing-Zheng Huang, Xu-Bo Zou, Zhen-Qiang Yin, Wei Chen,
  Guang-Can Guo, and Zheng-Fu Han","Quantum discord of ensemble of quantum states","5 pages, 2 figures. Already submitted. We notice a recent related
  work arXiv:1303.4659",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We highlight an information-theoretic meaning of quantum discord as the gap
between the ac- cessible information and the Holevo bound in the framework of
ensemble of quantum states. This complementary relationship implies that a
large amount of pre-existing arguments about the evaluation of quantum discord
can be directly applied to the accessible information and vice versa. For an
ensemble of two pure qubit states, we show that one can evade the optimization
problem with the help of the Koashi-Winter relation. Further, for the general
case (two mixed qubit states), we recover the main results presented by Fuchs
and Caves [Phys. Rev. Lett. 73, 3047 (1994)], but totally from the perspective
of quantum discord. Following this line of thought, we also investigate the
geometric discord as an indicator of quantumness of ensembles in detail.
Finally, we give an example to elucidate the difference between quantum discord
and geometric discord with respect to optimal measurement strategies.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:44:41 GMT""}]","2013-03-21"
"1303.4816","Yongkun Li","Yongkun Li, Patrick P.C. Lee, John C.S. Lui","Stochastic Modeling of Large-Scale Solid-State Storage Systems:
  Analysis, Design Tradeoffs and Optimization","14 pages, Sigmetrics 2013",,,,"cs.PF","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Solid state drives (SSDs) have seen wide deployment in mobiles, desktops, and
data centers due to their high I/O performance and low energy consumption. As
SSDs write data out-of-place, garbage collection (GC) is required to erase and
reclaim space with invalid data. However, GC poses additional writes that
hinder the I/O performance, while SSD blocks can only endure a finite number of
erasures. Thus, there is a performance-durability tradeoff on the design space
of GC. To characterize the optimal tradeoff, this paper formulates an
analytical model that explores the full optimal design space of any GC
algorithm. We first present a stochastic Markov chain model that captures the
I/O dynamics of large-scale SSDs, and adapt the mean-field approach to derive
the asymptotic steady-state performance. We further prove the model convergence
and generalize the model for all types of workload. Inspired by this model, we
propose a randomized greedy algorithm (RGA) that can operate along the optimal
tradeoff curve with a tunable parameter. Using trace-driven simulation on
DiskSim with SSD add-ons, we demonstrate how RGA can be parameterized to
realize the performance-durability tradeoff.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:46:43 GMT""},{""version"":""v2"",""created"":""Thu, 21 Mar 2013 03:39:20 GMT""}]","2013-03-22"
"1303.4817","Alexei Buzulutskov","A. Bondar, A. Buzulutskov, A. Dolgov, A. Grebenuk, E. Shemyakina, A.
  Sokolov, A. Breskin, D. Thers","First demonstration of THGEM/GAPD-matrix optical readout in two-phase
  Cryogenic Avalanche Detector in Ar","4 pages, 6 figures. Presented at Vienna Conference of Instrumentation
  (Feb 15-20, 2013, Vienna, Austria). Submitted to the Proceedings","Nucl.Instrum.Meth.A732:213-216,2013","10.1016/j.nima.2013.07.089",,"physics.ins-det hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The multi-channel optical readout of a THGEM multiplier coupled to a matrix
of 3x3 Geiger-mode APDs (GAPDs) was demonstrated in a two-phase Cryogenic
Avalanche Detector (CRAD) in Ar. The GAPDs recorded THGEM-hole avalanches in
the Near Infrared (NIR). At an avalanche charge gain of 160, the yield of the
combined THGEM/GAPD-matrix multiplier amounted at ~80 photoelectrons per 20 keV
X-ray absorbed in the liquid phase. A spatial resolution of 2.5 mm (FWHM) has
been measured for the impinging X-rays. This technique has potential
applications in coherent neutrino-nucleus scattering and dark matter search
experiments.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:51:15 GMT""}]","2014-08-20"
"1303.4818","William Ellison","William Ellison","Warings problem for fields","14 pages",,,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Denote by P(K, k) the members of the field K which are sums of kth powers of
field elements, by P+(K, k) the set of members of K which are sums of kth
powers of totally positive elements of K. We are interested in deciding whether
or not there exist integers w(K, k) and g(K, k) such that: a in P(K, k) implies
that a is the sum of at most w(K, k) kth powers; a in P+(K, k) implies that a
is the sum of at most g(K, k) totally positive kth powers. We will show that if
w(K, 2) is finite and provided that the kth powers are dense (in a sense
described explicitly in theorem 3) in K, then w(K, k) is also finite for k > 2.
The proofs are constructive, but the implied upper bounds for w(K, k) are
large. This is to be expected since the method of proof does not use any deep
arithmetical or algebraic properties of the field K.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 02:52:20 GMT""}]","2013-03-21"
"1303.4819","Chen Yu Qin","Y. Q. Chen, G. Zhao, K. Carrell, J. K. Zhao, K. F. Tan","The CH(G) Index as a New Criterion for Selecting Red Giant Stars","19 pages, 6 figures","published in 2013, ApJ, 765, 156","10.1088/0004-637X/765/2/156",,"astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We have measured the CH G band (CH(G)) index for evolved stars in the
globular cluster M3 based on the Sloan Digital Sky Survey (SDSS) spectroscopic
survey. It is found that there is a useful way to select red giant branch (RGB)
stars from the contamination of other evolved stars such as asymptotic giant
branch (AGB) and red horizontal branch (RHB) stars by using the CH(G) index
versus (g-r) diagram if the metallicity is known from the spectra. When this
diagram is applied to field giant stars with similar metallicity, we establish
a calibration of CH(G)=1.625(g-r)-1.174(g-r)^2-0.934. This method is confirmed
by stars with [Fe/H]~2.3 where spectra of member stars in globular clusters M15
and M92 are available in the SDSS database. We thus extend this kind of
calibration to every individual metallicity bin ranging from [Fe/H] ~ -3.0 to
[Fe/H] ~ 0.0 by using field red giant stars with 0.4 < (g-r) < 1.0. The
metallicity-dependent calibrations give CH(G) =1.625(g-r)-1.174(g-r)^2+
0.060[Fe/H]-0.830 for -3.0 < [Fe/H] <-1.2 and
CH(G)=0.953(g-r)-0.655(g-r)^2+0.060[Fe/H]-0.650 for -1.2 < [Fe/H] < 0.0. The
calibrations are valid for the SDSS spectroscopic data set, and they cannot be
applied blindly to other data sets. With the two calibrations, a significant
number of the contaminating stars (AGB and RHB stars) were excluded and thus a
clear sample of red giant stars is obtained by selecting stars within 0.05 mag
of the calibration. The sample is published online and it is expected that this
large and clean sample of RGB stars will provide new information on the
formation and evolution of the Galaxy.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:03:46 GMT""}]","2015-06-15"
"1303.4820","Sebastian Ardenghi JSA","Juan Sebasti\'an Ardenghi, Alfredo Juan and Mario Castagnino","The observable-state model and non-renormalizable theories","20 pages. arXiv admin note: substantial text overlap with
  arXiv:1203.6267","Int. Jour. Mod. Phys. A, Vol. 8, 7, 1350016, (2013)",,,"math-ph math.MP quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The aim of this work is to apply the observable-state model for the quantum
field theory of a \phi^n self- interaction. We show how to obtain finite values
for the 2-point and n-point correlation functions without introducing
counterterms in the Lagrangian. Also, we show how to obtain the renormalization
group equation for the mass and the coupling constant. Finally, we found the
dependence of the coupling constant with the energy scale and we discuss the
validity of the observable-state model in terms of the projection procedure.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:06:42 GMT""}]","2013-03-21"
"1303.4821","Erik Woodhead","Erik Woodhead","A quantum cloning bound and application to quantum key distribution",,"Phys. Rev. A 88, 012331 (2013)","10.1103/PhysRevA.88.012331",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce a quantum cloning bound which we apply to a straightforward and
relatively direct security proof of the prepare-and-measure Bennett-Brassard
1984 (BB84) quantum key distribution (QKD) protocol against collective attacks.
The approach we propose is able to handle the practical problem of source and
detector alignment imprecisions in a simple way. Specifically, we derive a
keyrate bound for a BB84 implementation in which Alice's source emits four
given but arbitrary pure states, where the usual equivalence between
prepare-and-measure and entanglement-based QKD no longer applies. Our result is
similar to a keyrate derived by Mar{\o}y et. al. [Phys. Rev. A 82, 032337
(2010)] and generally an improvement over the keyrate derivable from the
entropic uncertainty relation in situations where it applies. We also provide a
stronger result for a source emitting arbitrary qubit states, and a further
improved result if the detector is additionally assumed two dimensional.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:09:31 GMT""},{""version"":""v2"",""created"":""Fri, 10 May 2013 14:50:23 GMT""},{""version"":""v3"",""created"":""Sat, 15 Jun 2013 20:15:50 GMT""},{""version"":""v4"",""created"":""Wed, 14 Aug 2013 08:30:40 GMT""}]","2013-08-15"
"1303.4822","Chia-Hui Lin","Chia-Hui Lin and Wei Ku","Create Dirac Cones in Your Favorite Materials",,,,,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Realization of conically linear dispersion, termed as Dirac cones, has
recently opened up exciting opportunities for high-performance devices that
make use of the peculiar transport properties of the massless carriers. A good
example of current fashion is the heavily studied graphene, a single atomic
layered graphite. It not only offers a prototype of Dirac physics in the field
of condensed matter and materials science, but also provides a playground of
various exotic phenomena. In the meantime, numerous routes have been attempted
to search for the next ""graphene"". Despite these efforts, to date there is
still no simple guideline to predict and engineer such massless particles in
materials. Here, we propose a theoretical recipe to create Dirac cones into
anyone's favorite materials. The method allows to tailor the properties, such
as anisotropy and quantity, in any effective one-band two-dimensional lattice.
We demonstrate the validity of our theory with two examples on the square
lattice, an ""unlikely"" candidate hosting Dirac cones, and show that a
graphene-like low-energy electronic structure can be realized. The proposed
recipe can be applied in real materials via introduction of vacancy,
substitution or intercalation, and also extended to photonic crystal, molecular
array, and cold atoms systems.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:10:25 GMT""}]","2013-03-21"
"1303.4823","Paolo Gasti","Alberto Compagno, Mauro Conti, Paolo Gasti and Gene Tsudik","Poseidon: Mitigating Interest Flooding DDoS Attacks in Named Data
  Networking","The IEEE Conference on Local Computer Networks (LCN 2013)",,"10.1109/LCN.2013.6761300",,"cs.NI cs.CR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Content-Centric Networking (CCN) is an emerging networking paradigm being
considered as a possible replacement for the current IP-based host-centric
Internet infrastructure. In CCN, named content becomes a first-class entity.
CCN focuses on content distribution, which dominates current Internet traffic
and is arguably not well served by IP. Named-Data Networking (NDN) is an
example of CCN. NDN is also an active research project under the NSF Future
Internet Architectures (FIA) program. FIA emphasizes security and privacy from
the outset and by design. To be a viable Internet architecture, NDN must be
resilient against current and emerging threats. This paper focuses on
distributed denial-of-service (DDoS) attacks; in particular we address interest
flooding, an attack that exploits key architectural features of NDN. We show
that an adversary with limited resources can implement such attack, having a
significant impact on network performance. We then introduce Poseidon: a
framework for detecting and mitigating interest flooding attacks. Finally, we
report on results of extensive simulations assessing proposed countermeasure.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:11:00 GMT""},{""version"":""v2"",""created"":""Tue, 30 Jul 2013 15:59:14 GMT""},{""version"":""v3"",""created"":""Thu, 1 Aug 2013 19:21:43 GMT""}]","2016-11-18"
"1303.4824","Hauke Worpel","Hauke Worpel, Duncan K. Galloway, Daniel J. Price","Evidence for accretion rate change during type I X-ray bursts","15 pages, 12 figures, 4 tables",,"10.1088/0004-637X/772/2/94",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The standard approach for time-resolved X-ray spectral analysis of
thermonuclear bursts involves subtraction of the pre-burst emission as
background. This approach implicitly assumes that the persistent flux remains
constant throughout the burst. We reanalyzed 332 photospheric radius expansion
bursts observed from 40 sources by the Rossi X-ray Timing Explorer, introducing
a multiplicative factor $f_a$ to the persistent emission contribution in our
spectral fits. We found that for the majority of spectra the best-fit value of
$f_a$ is significantly greater than 1, suggesting that the persistent emission
typically increases during a burst. Elevated $f_a$ values were not found solely
during the radius expansion interval of the burst, but were also measured in
the cooling tail. The modified model results in a lower average value of the
$\chi^2$ fit statistic, indicating superior spectral fits, but not yet to the
level of formal statistical consistency for all the spectra.
  We interpret the elevated $f_a$ values as an increase of the mass accretion
rate onto the neutron star during the burst, likely arising from the effects of
Poynting-Robertson drag on the disk material. We measured an inverse
correlation of $f_a$ with the persistent flux, consistent with theoretical
models of the disc response. We suggest that this modified approach may provide
more accurate burst spectral parameters, as well as offering a probe of the
accretion disk structure.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:13:24 GMT""},{""version"":""v2"",""created"":""Thu, 30 May 2013 23:18:19 GMT""}]","2015-06-15"
"1303.4825","Jurek Malarecki","J. M. Malarecki, L. Staveley-Smith, L. Saripalli, R. Subrahmanyan, D.
  H. Jones, A. R. Duffy and M. Rioja","Giant Radio Galaxies: I. Intergalactic Barometers","25 pages, 17 figures",,"10.1093/mnras/stt471",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present new wideband radio observations with the Australia Telescope
Compact Array of a sample of 12 giant radio galaxies. The radio observations
are part of a larger radio-optical study aimed at relating the radio structures
with the ambient medium on large scales. With projected linear sizes larger
than 0.7 Mpc, these objects are ideal candidates for the study of the Warm-Hot
Intergalactic Medium (WHIM). The sample includes sources with sizes spanning
0.8 to 3.2 Mpc and total powers of 1.2*10^24 to 4.0*10^26 W Hz^-1 at 2.1 GHz.
Redshifts were limited to z<0.15 to permit spectroscopic observations of the
hosts and neighbouring galaxies, which were obtained using the AAOmega
spectrograph on the Anglo-Australian Telescope. We derive lobe energy densities
from the radio observations via equipartition arguments. The inferred pressures
in the lobes of the giant radio sources, which range from 1.1*10^-15 to
2.0*10^-14 Pa (80 to 1500 cm^-3 K), are lower than previously inferred from
X-ray observations of dense filaments. Comparison with the OverWhelmingly Large
Simulations (OWLS) suggests that the WHIM in pressure balance with the radio
lobes has a temperature in excess of ~10^6.5 K or a particle overdensity in the
range 50 to 500. This study highlights the capability of next generation
surveys, such as the Evolutionary Map of the Universe (EMU) survey with the
Australian Square Kilometre Array Pathfinder (ASKAP), to study populations of
giant radio sources at lower surface brightness and thereby discriminate
between models for the cosmological evolution of the intergalactic medium and
examine the validity of cosmological hydrodynamical simulations.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:16:25 GMT""}]","2015-06-15"
"1303.4826","Nancy Gu","Suping Cui and Nancy S. S. Gu","Congruences for the $k$ dots bracelet partition functions","10 pages",,,,"math.NT math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  By finding the congruent relations between the generating function of the 5
dots bracelet partitions and that of the 5-regular partitions, we get some new
congruences modulo 2 for the 5 dots bracelet partition function. Moreover, for
a given prime $p$, we study the arithmetic properties modulo $p$ of the $k$
dots bracelet partitions.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:16:38 GMT""}]","2013-03-21"
"1303.4827","Yao Yao","Yao Yao, Hong-Wei Li, Zhen-Qiang Yin, Zheng-Fu Han","Geometric interpretation of the geometric discord","Published version. 12 pages, 20 figures","Phys. Lett. A 376 (2012) 358","10.1016/j.physleta.2011.11.047",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the level surfaces of geometric measure of quantum discord,
and provide a pictorial interpretation of geometric discord for Bell-diagonal
states. We have observed its nonanalytic behavior under decoherence employing
this approach and interestingly found if we expect geometric discord to remain
constant under phase-flip channel for a finite period, the initial state must
be separable. Besides, this geometric understanding can be applied to verify
the hierarchical relationships between geometric discord and the original one.
The present work makes us conjecture that the incompatibility of these two
definitions may originate from the discrepancy of the geometric structures of
them.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:23:37 GMT""}]","2013-03-21"
"1303.4828","Li Li","Rong-Gen Cai, Li Li, Li-Fang Li, Ru-Keng Su","Entanglement Entropy in Holographic P-Wave Superconductor/Insulator
  Model","v2: title changed, discussions improved, references added, accepted
  by JHEP","JHEP 1306 (2013) 063","10.1007/JHEP06(2013)063",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We continue our study of entanglement entropy in the holographic
superconducting phase transitions. In this paper we consider the holographic
p-wave superconductor/insulator model, where as the back reaction increases,
the transition is changed from second order to first order. We find that unlike
the s-wave case, there is no additional first order transition in the
superconducting phase. We calculate the entanglement entropy for two strip
geometries. One is parallel to the super current, and the other is orthogonal
to the super current. In both cases, we find that the entanglement entropy
monotonically increases with respect to the chemical potential.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:27:13 GMT""},{""version"":""v2"",""created"":""Mon, 27 May 2013 14:56:29 GMT""}]","2014-01-24"
"1303.4829","Abhishek Majhi","Abhishek Majhi","Thermodynamics of Quantum Isolated Horizons with model Hamiltonians","12 pages, abstract modified, calculations added, errors rooted from
  an earlier version of arXiv:1205.3487 have been corrected, improved than the
  published version","Phys. Rev. D 88, 024010 (2013)","10.1103/PhysRevD.88.024010",,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Following a recent proposal, we consider the most general structure possible
for the Hamiltonian operator associated with the Quantum Isolated Horizon(QIH)
with explanations of the underlying physical motivations. An extensive
thermodynamic analysis with this model Hamiltonian is presented. Considering
{\it fixed} number of punctures, the canonical partition function can now be
written in the usual energy ensemble. Arguing that the known classical results
must follow in the correspondence limit (viz. the equilibrium temperature as
observed by a local observer) the model is fixed, yielding the energy spectrum
of the QIH.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:36:56 GMT""},{""version"":""v2"",""created"":""Sat, 30 Nov 2013 04:21:25 GMT""},{""version"":""v3"",""created"":""Thu, 17 Jul 2014 05:37:17 GMT""}]","2014-07-18"
"1303.4830","Yao Yao","Y. Yao, H.W. Li, M. Li, Z.Q. Yin, W. Chen, and Z.F. Han","Bell violation versus geometric measure of quantum discord and their
  dynamical behavior","Published version. 9 pages, 16 figures","Eur. Phys. J. D (2012) 66: 295","10.1140/epjd/e2012-30259-1",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Motivated by recent numerous works on the interplay among various measures of
quantum correlations, we aim to investigate the relationship between the
violation of Clauser-Horne-Shimony-Holt (CHSH) Bell inequality and geometric
measure of quantum discord for two-qubit systems. Exact lower and upper bounds
of Bell violation versus geometric discord are obtained for a specific and
significant class of states, Bell diagonal states, and the respective states
which suffice those bounds are also characterized. The dynamical behavior of
these two quantifiers is carefully analyzed in the presence of decoherence,
including Markovian, non-Markovian, and non-back-action quantum environments.
The results suggest that Bell violation is closely related to geometric
discord, like its relationship with other entanglement monotones.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:37:56 GMT""}]","2013-03-21"
"1303.4831","Yusuke Wakabayashi","Ryo Takahashi, Takashi Honda, Atsushi Miyake, Tomoko Kagayama, Katsuya
  Shimizu, Takao Ebihara, Tsuyoshi Kimura, and Yusuke Wakabayashi","Charge ordering in the intermediate valence magnet YbPd","13 pages, 5 figures","Phys. Rev. B 88, 054109 (2013)","10.1103/PhysRevB.88.054109",,"cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  An x-ray diffraction study reveals the charge ordering structure in an
intermediate valence magnet YbPd with a CsCl-structure. The valence of the Yb
ions forms an incommensurate structure, characterized by the wavevector (+-0.07
+-0.07 1/2) below 130 K. At 105 K, the incommensurate structure turns into a
commensurate structure, characterized by the wavevector (0 0 1/2). Based on the
resonant x-ray diffraction spectra of the superlattice reflections, the
valences of the Yb ions below 105 K are found to be 3+ and 2.6+. The origin of
the long wavelength modulation is discussed with the aid of an Ising model
having the second nearest neighbor interaction.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:39:35 GMT""}]","2013-09-05"
"1303.4832","Abhishek Majhi","Abhishek Majhi","Energy spectrum of black holes : a new view","version accepted for publication in MPLA","Mod. Phys. Lett. A, 32, 1750002 (2017)","10.1142/S021773231750002X",,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Energy of a black hole is usually quantized by invoking some area
quantization scheme after expressing the energy in terms of the horizon area.
However, in this approach one has to quantize the local and asymptotic energy
of the black hole separately and the two results do not manifest any physical
correspondence with each other. Here, as opposed to this practice, we find the
unique energy spectrum of black holes by adopting a top-down approach. The
physical links among the underlying quantum theory, statistical mechanics and
thermodynamics of the black hole horizon play the central role in determining
the energy spectrum. The energy spectrum that we obtain, explicitly reveals the
correspondence between asymptotic and local observations through the presence
of the surface gravity of the horizon as a parameter in the spectrum, rather
than being expressed as a function of area and consequently getting quantized
in the usual approach. Thus, our result presents a new view as far as black
hole energy quantization is concerned. The calculations are performed using the
quantum geometric description of black hole horizons as laid down by loop
quantum gravity.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:52:55 GMT""},{""version"":""v2"",""created"":""Sat, 30 Nov 2013 04:30:27 GMT""},{""version"":""v3"",""created"":""Sat, 20 Sep 2014 08:51:09 GMT""},{""version"":""v4"",""created"":""Tue, 22 Dec 2015 08:03:10 GMT""},{""version"":""v5"",""created"":""Tue, 8 Nov 2016 16:21:50 GMT""}]","2017-01-04"
"1303.4833","Myongha Kim","Hui-Chol Choe, Yong-Suk Kang","Spline Collocation Method for Nonlinear Multi-Term Fractional
  Differential Equation","5 pages, Presented in International Symposium in Commemoration of the
  65th Anniversary of the Foundation of Kim Il Sung University(Mathematics)
  held on 20-21, Sep. Juche100(2011) in Pyongyang, D.P.R.Korea","International Symposium in Commemoration of the 65th Anniversary
  of the Foundation of Kim Il Sung University(Mathematics), 20-21, Sep.
  Juche100(2011), Pyongyang, D.P.R.Korea, 74-78pp",,"KISU-MATH-2011-E-C-004","math-ph math.MP math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study an approximation method to solve nonlinear multi-term fractional
differential equations with initial conditions or boundary conditions. First,
we transform the nonlinear multi-term fractional differential equations with
initial conditions and boundary conditions to nonlinear fractional integral
equations and consider the relations between them. We present a Spline
Collocation Method and prove the existence, uniqueness and convergence of
approximate solution as well as error estimation. The approximate solution of
fractional differential equation is obtained by fractional integration of the
approximate solution for fractional integral equation.
","[{""version"":""v1"",""created"":""Wed, 20 Mar 2013 03:57:30 GMT""}]","2013-03-21"
